"PU","NAME","WGMS_ID","SURVEY_DATE","REFERENCE_DATE","AREA","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","INVESTIGATOR","SPONS_AGENCY"
"NO","HANSEBREEN","322","20011018","20001108","3.1809999","-3041","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20021005","20011018","3.1809999","-2136","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20031020","20021005","3.1809999","-2902","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20041013","20031020","2.75","-927","","Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20051016","20041013","2.75","-382","","Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20061012","20051016","2.75","-4372","","Kjøllmoen B. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20071005","20061012","2.75","609","","Kjøllmoen B. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20081031","20071005","2.75","167","","Kjøllmoen B. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20091022","20081031","2.75","-1203","","Kjøllmoen B. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20100928","20091022","2.75","-2504","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20111013","20100928","2.75","-1252","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20121016","20111013","2.75","822","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20130925","20121016","2.75","-1687","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20141015","20130925","2.75","-2114","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20151016","20141015","2.75","1007","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20161005","20151016","2.75","-1304","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20171019","20161005","2.75","-1179","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20181011","20171019","2.75","-2651","","Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HARBARDSBREEN","2320","19970924","19960914","13.169","-554","","Bjarne Kjøllmoen (NVE)",""
"NO","HARBARDSBREEN","2320","19980923","19970924","13.169","-3","","Bjarne Kjøllmoen (NVE)",""
"NO","HARBARDSBREEN","2320","19990930","19980923","13.169","-371","","Bjarne Kjøllmoen (NVE)",""
"NO","HARBARDSBREEN","2320","20000913","19990930","13.169","578","","Bjarne Kjøllmoen (NVE)",""
"NO","HARBARDSBREEN","2320","20010919","20000913","13.169","-1243","","Bjarne Kjøllmoen (NVE)",""
"NO","HELLSTUGUBREEN","300","19620901","19610901","3.3800001","783","","Randi Pytte (UiO/NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19630901","19620901","3.3800001","-988","","Randi Pytte (UiO/NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19641030","19631001","3.3399999","-90","","Randi Pytte (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19650907","19641030","3.3399999","546","","Randi Pytte (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19660904","19650907","3.3399999","-632","","Randi Pytte (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19671004","19661010","3.3399999","597","","Randi Pytte (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19680917","19671004","3.3399999","-75","","Randi Pytte (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19690920","19680917","3.3399999","-1242","","Randi Pytte (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19700901","19690920","3.3399999","-962","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19711021","19701028","3.3399999","-112","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19721109","19711021","3.3399999","-479","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19731002","19721109","3.3399999","-212","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19740923","19731002","3.059","285","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19751013","19740923","3.059","-334","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19761116","19751013","3.059","-715","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19770925","19761116","3.059","-685","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19780905","19770925","3.059","-482","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19791001","19780905","3.059","10","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19800921","19791001","3.059","-1197","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19811017","19800921","3.059","-338","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19820905","19811017","3.059","-367","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19830901","19820905","3.059","156","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19841231","19830901","3.059","-522","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19850912","19850101","3.059","-306","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19861010","19850912","3.059","-507","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19871008","19861010","3.059","441","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19880916","19871008","3.059","-1046","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19890923","19880916","3.0469999","787","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19900916","19890923","3.0469999","724","","Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19911002","19900916","3.0469999","-418","","Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","19920917","19911002","3.0469999","185","","Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","HELLSTUGUBREEN","300","19930919","19920917","3.0469999","341","","Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","HELLSTUGUBREEN","300","19941011","19930919","3.0469999","123","","Hagen J. (UO/DPG) Atterås G. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration UO/DPG: Department of Physical Geography University of Oslo"
"NO","HELLSTUGUBREEN","300","19950914","19941011","3.0469999","-64","","Hagen J. (UO/DPG) Atterås G. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration UO/DPG: Department of Physical Geography University of Oslo"
"NO","HELLSTUGUBREEN","300","19960917","19950915","3.0469999","-677","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","19971014","19960917","3.0469999","-1586","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","19980923","19971014","3.0469999","31","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","19990923","19980923","3.0469999","-364","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20000921","19990924","3.0469999","194","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20010927","20000921","3.0469999","-361","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20020922","20010926","3.0469999","-1409","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20030910","20020922","2.9030001","-1433","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20041011","20030910","2.9030001","-814","","Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","20050930","20041011","2.9030001","-259","","Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HELLSTUGUBREEN","300","20060922","20050930","2.9030001","-1988","","Andreassen L. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20070911","20060922","2.9030001","-646","","Andreassen L. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20080918","20070911","2.9030001","-27","","Andreassen L. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20090916","20080918","2.9030001","-234","","Andreassen L. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20100928","20090916","2.9030001","-1339","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20110914","20100928","2.9030001","-2041","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20120920","20110914","2.9030001","-18","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20130910","20120920","2.9030001","-779","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20140916","20130910","2.903","-1220","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20150923","20140916","2.903","475","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20160912","20150923","2.9","-339","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20170919","20160912","2.903","-591","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20181016","20170919","2.903","-1630","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HELLSTUGUBREEN","300","20199999","20189999","2.9","-1880","","Liss M. Andreassen","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HOEGTUVBREEN","286","19711119","19709999","2.564","-773","","Glacier group (NVE)",""
"NO","HOEGTUVBREEN","286","19720922","19711119","2.564","-1078","","Glacier group (NVE)",""
"NO","HOEGTUVBREEN","286","19731007","19720922","2.564","1101","","Glacier group (NVE)",""
"NO","HOEGTUVBREEN","286","19741010","19731007","2.564","-308","","Glacier group (NVE)",""
"NO","HOEGTUVBREEN","286","19750906","19741010","2.564","769","","Glacier group (NVE)",""
"NO","HOEGTUVBREEN","286","19760909","19750906","2.564","833","","Glacier group (NVE)",""
"NO","HOEGTUVBREEN","286","19770930","19760909","2.564","-517","","Glacier group (NVE)",""
"NO","JOSTEFONN","1676","19960922","19950929","3.879","-1599","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","JOSTEFONN","1676","19970926","19960922","3.879","-544","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","JOSTEFONN","1676","19980923","19970926","3.879","290","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","JOSTEFONN","1676","19991006","19980923","3.879","319","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","JOSTEFONN","1676","20000914","19991006","3.879","715","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","JUVFONNE","3661","20109999","20099999","0.17","-3240","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","KJOELBREEN","3806","19540831","19531025","3.92","-743","","Olav Liestøl","Norwegian Polar Institute"
"NO","KJOELBREEN","3806","19550920","19540831","3.92","-459","","Olav Liestøl","Norwegian Polar Institute"
"NO","KJOELBREEN","3806","19560814","19550920","3.92","108","","Olav Liestøl","Norwegian Polar Institute"
"NO","LANGFJORDJOEKELEN","323","19891019","19000100","3.621","-599","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","LANGFJORDJOEKELEN","323","19900905","19891019","3.621","-378","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","LANGFJORDJOEKELEN","323","19911004","19900905","3.621","-40","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","LANGFJORDJOEKELEN","323","19920922","19911004","3.621","217","","Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","LANGFJORDJOEKELEN","323","19930922","19920922","3.621","147","","Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","LANGFJORDJOEKELEN","323","19961016","19000100","3.621","-12","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","LANGFJORDJOEKELEN","323","19971002","19961016","3.621","-663","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","LANGFJORDJOEKELEN","323","19981001","19971002","3.621","-1469","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","LANGFJORDJOEKELEN","323","19990925","19981001","3.621","-1684","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","LANGFJORDJOEKELEN","323","20001011","19990925","3.621","-521","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","LANGFJORDJOEKELEN","323","20011007","20001011","3.621","-2183","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
